wavelength,spectrum,spectrum_dusty
3770.171,0.0008709967953821585,0.0002771395972460677
3771.0711,0.0008249946147093533,0.00026256262938482435
3771.9713,0.000823073012047623,0.00026201123822773467
3772.8716,0.0008767131566802572,0.00027915076606536434
3773.7718,0.0009522837861052687,0.00030328252954365674
3774.6722,0.0010179314751626559,0.00032426438060456083
3775.5723,0.0010683510907010991,0.00034040375154204434
3776.4724,0.0011131039562290738,0.0003547445048711155
3777.3728,0.0011552774154394393,0.0003682695830425511
3778.2729,0.001189722679631454,0.00037933670107485494
3779.1733,0.0012175957700047537,0.0003883128966574773
3780.0735,0.0012469857693938504,0.00039777702314244346
3780.9736,0.0012758048457872484,0.00040706326993512426
3781.874,0.001292482930442569,0.00041247911627921916
3782.7741,0.0013005919031436207,0.00041516201773405414
3783.6745,0.0013057277942920163,0.0004168968768136459
3784.5746,0.001310019891807546,0.00041836297957071125
3785.4748,0.0013081592781009534,0.0004178643596948039
3786.3751,0.0012918575917652214,0.00041275151771120696
3787.2753,0.0012692253897656517,0.0004056132017858157
3788.1757,0.0012534246160077198,0.0004006552505536047
3789.0758,0.0012393098870614148,0.00039623402068787934
3789.9759,0.0012201824273024998,0.0003902076807994845
3790.8763,0.0012022015875492794,0.0003845453385990814
3791.7765,0.0011890968291857827,0.0003804404024425217
3792.6768,0.0011678325293006458,0.00037372239254667724
3793.577,0.0011303791788423072,0.00036181936289260555
3794.4771,0.0010818781300561886,0.00034637382176363785
3795.3775,0.0010267571857545802,0.00032880131146162216
3796.2776,0.0009646901253725192,0.00030899584060955994
3797.178,0.00089997236826907,0.00028833209790006325
3798.0781,0.0008392115822198416,0.0002689268972669766
3798.9783,0.0008116477501542137,0.0002601532770979058
3799.8787,0.0008462230380743788,0.00027129731209095013
3800.7788,0.0009303452904161834,0.0002983346409764875
3801.6792,0.0010200038717931936,0.00032716001629318545
3802.5793,0.0010896243793167195,0.00034956990183264387
3803.4794,0.0011475979405340436,0.0003682525595883243
3804.3798,0.0011975026054654478,0.0003843538890096435
3805.28,0.0012357128844657042,0.00039670816345378844
3806.1803,0.0012613327952469674,0.00040502514283629823
3807.0805,0.0012732109746334912,0.00040893225285439555
3807.9806,0.0012843792694422899,0.00041261302797496603
3808.881,0.0013104816284813833,0.00042109419018422173
3809.7811,0.0013451649691097257,0.00043233705987413097
3810.6815,0.0013705023704060307,0.00044058054536146474
3811.5816,0.0013826674674360855,0.00044459217940839266
3812.4818,0.0013859934490544218,0.0004457627615653099
3813.3822,0.0013760990719149594,0.00044268095454978517
3814.2823,0.0013608634286325228,0.00043787902984630215
3815.1827,0.0013476126321753266,0.0004337137106751569
3816.0828,0.0013360334191976017,0.0004300845226373092
3816.983,0.0013288004740387056,0.00042785308220239226
3817.8833,0.001324163273673713,0.0004264565714829973
3818.7835,0.001305023222721889,0.0004203875608858301
3819.6838,0.001258816945257411,0.0004055949374771416
3820.584,0.0012115148870615751,0.0003904424152547291
3821.4841,0.001208375485405309,0.0003895187735106423
3822.3845,0.0012481954815107036,0.00040244575646123743
3823.2846,0.0012834030348595725,0.00041389102288986557
3824.185,0.0012846276031625037,0.0004143796306186963
3825.0852,0.001259046202292377,0.00040621969191095543
3825.9853,0.001228087048151548,0.00039632053374803126
3826.8857,0.0012052798226769078,0.00038904822021140333
3827.7858,0.0011885061497449714,0.0003837205374535394
3828.6862,0.0011667385672079356,0.00037677773820989964
3829.5863,0.0011377148148996382,0.0003674879512488699
3830.4865,0.0011027307847431638,0.00035626830248991444
3831.3868,0.0010631662911967266,0.00034356337667672135
3832.287,0.0010168222307115225,0.00032866135201819693
3833.1874,0.0009592639794155404,0.00031012707101200676
3834.0875,0.0008954426035011827,0.0002895590681146884
3834.9876,0.0008333668433277944,0.0002695463676166577
3835.888,0.0007925765747060067,0.0002564108236392402
3836.7881,0.0008006616085981551,0.0002590847925813457
3837.6885,0.0008548237379998336,0.00027667332715657235
3838.5887,0.0009202008381638389,0.00029790040704734866
3839.4888,0.0009830866966256682,0.0003183303207230983
3840.3892,0.0010452267467156429,0.0003385278659765624
3841.2893,0.001099922405888754,0.0003563228061573444
3842.1897,0.0011524103945170117,0.0003734103967605467
3843.0898,0.0012085901598899522,0.00039170210134084805
3843.99,0.0012530617938836662,0.0004062065560872627
3844.8904,0.0012834730757578482,0.0004161585200055033
3845.7905,0.0013067847896657825,0.00042381236855233397
3846.6909,0.0013260853478330944,0.000430168462160448
3847.591,0.001346434069391135,0.0004368674198945638
3848.4911,0.0013659791616912344,0.0004433085300351148
3849.3915,0.0013771230918745128,0.0004470254290664513
3850.2917,0.0013793917125779292,0.0004478622795867022
3851.192,0.0013860047415089856,0.00045011032983701386
3852.0922,0.0014060285114335731,0.0004567154926027932
3852.9923,0.0014238448161895917,0.0004626063502471704
3853.8927,0.001425352695561556,0.0004632000461257127
3854.7928,0.001420750676143024,0.00046180792966591224
3855.6932,0.0014175354270874758,0.00046086603627714116
3856.5933,0.0014144001016859551,0.000459949625699547
3857.4935,0.001422070948002748,0.0004625476170953804
3858.3939,0.001438026409266395,0.00046784202809786474
3859.294,0.0014418813921038662,0.0004692011175313192
3860.1944,0.001436888238041628,0.0004676808907922773
3861.0945,0.0014364908844831691,0.0004676560807946727
3861.9947,0.001442474343058948,0.00046970898581489
3862.895,0.0014493755985596555,0.0004720616945576634
3863.7952,0.0014548178940926727,0.00047394010116766
3864.6956,0.0014589628999294917,0.0004753966019063204
3865.5957,0.001459898150450022,0.0004758075470621751
3866.4958,0.0014561107647301198,0.0004746790857800504
3867.3962,0.0014481396253984034,0.00047218593274636666
3868.2963,0.0014380956525231487,0.00046901555279202183
3869.1967,0.001434094008778655,0.0004678148051512349
3870.0969,0.0014377540193729677,0.00046911330706787927
3870.997,0.001435803942418892,0.00046858144571073387
3871.8974,0.0014149543960108144,0.0004618800236888391
3872.7975,0.001389623204947477,0.00045371227155412933
3873.6979,0.0013772187509414676,0.0004497623862170258
3874.598,0.001380115169782394,0.0004508086219339389
3875.4982,0.0013832235922531945,0.00045192455039067057
3876.3985,0.0013762476014380603,0.00044974544065852663
3877.2987,0.0013538944880307205,0.0004425390758123579
3878.1991,0.0013189925280622024,0.0004312268012692698
3879.0992,0.001283487861305978,0.0004197123243382807
3879.9993,0.0012631642525830036,0.0004131581301494826
3880.8997,0.001248265646655533,0.0004083758215468656
3881.7999,0.0012187117710174503,0.00039879571824118806
3882.7002,0.0011743494502545924,0.00038436452046599424
3883.6004,0.0011363938762085778,0.00037202425354451897
3884.5005,0.0011143752371110917,0.0003648969310232321
3885.4009,0.001080665224623797,0.0003539372958392414
3886.301,0.0010148719127069262,0.00033246254219458415
3887.2014,0.0009351613388015325,0.0003064180707983623
3888.1015,0.0008655725145905967,0.00028367925039264375
3889.0017,0.0008040055947240727,0.0002635599714821985
3889.9021,0.0007592715191489992,0.0002489509302407286
3890.8022,0.0007678653150237067,0.00025182445294187497
3891.7026,0.0008384628539375861,0.0002750381168936164
3892.6027,0.0009292164934590106,0.0003048752158317502
3893.5029,0.0010054016180524412,0.00032994452578519065
3894.4032,0.0010611880562246907,0.0003483291513307392
3895.3034,0.0011005968962082846,0.00036134482231433006
3896.2038,0.001136914844882229,0.00037335121478331923
3897.1039,0.0011819611267424686,0.00038822978005947673
3898.004,0.001228326411768156,0.00040354822140297066
3898.9044,0.001260872062605356,0.0004143321846883993
3899.8045,0.0012799373930430914,0.0004206901245313778
3900.7049,0.001297156494271746,0.00042644390616785943
3901.6051,0.001324293740213188,0.00043546150117256026
3902.5052,0.0013537637358452222,0.0004452502575100085
3903.4056,0.001371731326060135,0.0004512593666594089
3904.3057,0.0013858513904813439,0.0004560050438652657
3905.2061,0.0013996815349018965,0.00046065738215019333
3906.1062,0.0014003309702105857,0.00046097275221865176
3907.0064,0.001402281848598219,0.00046171673700826836
3907.9068,0.0014224617867506957,0.00046846446422734236
3908.8069,0.0014529983046295534,0.00047862660214813155
3909.7073,0.0014789430132876589,0.00048728029849607647
3910.6074,0.001495026145186976,0.0004926878236029239
3911.5075,0.001503847516736992,0.0004957040273643119
3912.4079,0.001509279342555102,0.0004976040208405305
3913.3081,0.0015075044904359976,0.0004971282336413964
3914.2084,0.0014976903007525091,0.0004940004877458027
3915.1086,0.0014944892817598313,0.0004930530782086221
3916.0087,0.0014963184194398509,0.0004937650709633128
3916.9091,0.0014922082291814831,0.0004925170298338904
3917.8092,0.0014878408706920563,0.0004911834512290471
3918.7096,0.0014846596014947402,0.0004902409210422589
3919.6098,0.0014740212870990972,0.00048683501081867383
3920.5099,0.0014550499289933164,0.00048067472491505165
3921.4103,0.0014398542664343934,0.0004757592890408477
3922.3104,0.001443507099531479,0.00047707093000138483
3923.2108,0.0014580904331695317,0.00048199639144996863
3924.1109,0.0014661756400647687,0.0004847753905139398
3925.0111,0.0014634218935233119,0.00048397099752838164
3925.9114,0.0014507926042868547,0.00047989953607534145
3926.8116,0.001430105450876162,0.00047316022625204583
3927.712,0.001412483265603575,0.00046743222223846574
3928.6121,0.001404724888942232,0.00046496656270547383
3929.5122,0.0014021231875197607,0.00046420701599527423
3930.4126,0.0013983854305271441,0.00046307091934445104
3931.3128,0.0013874380824494513,0.0004595462970400766
3932.2131,0.00136500621034312,0.00045221536498653503
3933.1133,0.0013211509855508494,0.00043778223152802115
3934.0134,0.0012656204741133036,0.0004194731077277444
3934.9138,0.0012468697986389166,0.0004133488154374495
3935.8139,0.0012874175128691693,0.00042688402887833775
3936.7143,0.0013454396227078032,0.0004462205999366927
3937.6144,0.0013840866089591753,0.000459138298149525
3938.5146,0.0014052406727505253,0.0004662574672066873
3939.415,0.0014196663345350025,0.0004711467540572608
3940.3151,0.0014342566473703141,0.00047609274612899855
3941.2155,0.001443642960447248,0.00047931306807580734
3942.1156,0.0014454419479482381,0.00048001504372023254
3943.0158,0.0014441995417933554,0.00047970705296775893
3943.9161,0.001439473537527622,0.00047824151977240385
3944.8163,0.0014332054404887344,0.00047626283805251934
3945.7167,0.0014374309354796635,0.00047777111002494477
3946.6168,0.001455797517453746,0.00048398117053321355
3947.5169,0.0014673689527491824,0.00048793434037683575
3948.4173,0.0014604677407279894,0.0004857452925369791
3949.3174,0.0014502442237905792,0.00048244997952253646
3950.2178,0.001451152510101008,0.00048285721723410495
3951.118,0.0014595222747162846,0.00048574783362067067
3952.0181,0.0014546578671108435,0.00048423418317768076
3952.9185,0.0014300084052651736,0.00047613227220113445
3953.8186,0.0014073079153485283,0.000468675818782747
3954.719,0.0014043479671825853,0.0004677917301338304
3955.6191,0.0014030946277739703,0.0004674757726391253
3956.5193,0.0013812235942961962,0.00046028885132913934
3957.4197,0.0013473611666606428,0.0004491018149152706
3958.3198,0.0013257322346806213,0.0004419883880801446
3959.2202,0.0013153251843851632,0.00043861395435414744
3960.1203,0.0013027009578466665,0.0004344984681834848
3961.0205,0.0012724817833806566,0.00042451132836909047
3961.9208,0.001222577770292549,0.0004079513581896189
3962.821,0.0011671911363189138,0.0003895543078701212
3963.7214,0.001120312646654759,0.00037398949751584517
3964.6215,0.0010747468021855642,0.00035885616355209587
3965.5216,0.001019934465587473,0.0003406281774971835
3966.422,0.0009597346524627146,0.00032059263403625495
3967.3221,0.0008964725351080826,0.00029952519288429423
3968.2225,0.0008235259636397165,0.00027521219444890733
3969.1227,0.0007410068807068461,0.0002476889210174641
3970.0228,0.0006724508084734473,0.00022482199016333015
3970.9232,0.0006457608606347805,0.0002159453814621477
3971.8233,0.0006767461027910718,0.0002263559113671858
3972.7237,0.000747617148902062,0.00025011469816042255
3973.6238,0.0008289449399864384,0.0002773827628712224
3974.524,0.0009032814733697078,0.00030232265844463426
3975.4244,0.0009724558798212626,0.0003255452082863601
3976.3245,0.0010361442185928423,0.0003469407858396077
3977.2249,0.0010876036262885342,0.00036424999250126924
3978.125,0.0011314619269185157,0.0003790203666980569
3979.0252,0.0011743415873985065,0.0003934691859554123
3979.9255,0.0012154703681502006,0.0004073374399591313
3980.8257,0.0012520348283447877,0.0004196816649887028
3981.7261,0.0012765582035392123,0.0004279941518280777
3982.6262,0.0012874124315375368,0.00043172627772717856
3983.5263,0.0012946354977404618,0.00043424201537782466
3984.4267,0.0013102627092239352,0.0004395783183907791
3985.3268,0.0013348120040140889,0.0004479107450639931
3986.2272,0.0013599696755487883,0.00045645093687142615
3987.1274,0.0013793752753447572,0.0004630637346605313
3988.0275,0.0013973752481765552,0.0004692073408907231
3988.9279,0.0014185956251269213,0.0004764351476522518
3989.828,0.0014304316849174095,0.0004805135805402807
3990.7284,0.0014308650604610519,0.00048076251470347594
3991.6285,0.001433587209424355,0.00048178065132081793
3992.5287,0.0014441800927955215,0.0004854448453052597
3993.4291,0.0014552485641292912,0.0004892704843652455
3994.3292,0.0014565747739156117,0.0004898215227056604
3995.2296,0.001444966345158124,0.00048602214692675377
3996.1297,0.0014336460181012013,0.00048231797965142857
3997.0299,0.0014323212768687264,0.0004819756954561375
3997.9302,0.001434067075549111,0.00048266668310504386
3998.8304,0.001436711956798417,0.00048366057627457056
3999.7308,0.0014502142228974971,0.0004883107266115394
4000.6309,0.0014695864530487829,0.0004949397212557617
4001.531,0.0014803075401221596,0.0004986572765377397
4002.4314,0.0014826017296742137,0.00049953711088055
4003.3315,0.0014875456980569795,0.0005013102231336922
4004.2319,0.0014924342703847115,0.000503065405846346
4005.1321,0.0014789238227130063,0.0004986180483661413
4006.0322,0.0014500888078180297,0.0004890009518296217
4006.9326,0.0014366398207979524,0.00048456933122977913
4007.8327,0.001448315787490096,0.0004886120265147205
4008.7331,0.001460628673921086,0.0004928713560873677
4009.6332,0.0014576776297970156,0.0004919806926295502
4010.5334,0.0014510805995880665,0.0004898587896547369
4011.4338,0.0014564508435023521,0.0004917767526882624
4012.3339,0.0014681957521379167,0.0004958483413894731
4013.2343,0.0014776265579210515,0.000499139953055989
4014.1344,0.001485015283720784,0.000501742924653566
4015.0346,0.0014915037298959153,0.0005040427246400741
4015.9349,0.0015009268210058513,0.0005073354194458844
4016.8351,0.001508679205103223,0.0005100646108132731
4017.7355,0.0015016343294083046,0.0005077911119777693
4018.6356,0.001492209179456442,0.0005047114724049803
4019.5357,0.0014981154865170007,0.0005068171477434139
4020.4361,0.0015071608759305189,0.0005099858920745243
4021.3363,0.0015030320538405605,0.0005086971338655035
4022.2366,0.0014919216025168515,0.0005050443694922588
4023.1368,0.0014844793082240185,0.0005026319920191522
4024.0369,0.0014747480158149918,0.0004994433237765113
4024.9373,0.0014477607230950888,0.0004904080610501678
4025.8374,0.0014098406055104416,0.0004776647436470834
4026.7378,0.0013843270850944478,0.0004691203331837893
4027.6379,0.0013892315057080586,0.0004708824207588245
4028.5381,0.0014279030963251504,0.0004840930936477269
4029.4385,0.001473524712368177,0.0004996660805472106
4030.3386,0.0014886131900647278,0.0005048897401655452
4031.239,0.0014704052344218547,0.0004988201244394859
4032.1391,0.0014529623570361924,0.0004930074443237884
4033.0393,0.0014506946306339333,0.0004923424598187101
4033.9396,0.0014529356838299718,0.0004932076863276263
4034.8398,0.0014589678972886674,0.0004953604229205719
4035.7402,0.0014686197780191044,0.0004987432846484058
4036.6403,0.0014832770614047522,0.00050382769021877
4037.5404,0.0015030906338680268,0.0005106660183403619
4038.4408,0.0015186645479225594,0.0005160665257001514
4039.341,0.0015224276781589565,0.0005174549014162575
4040.2413,0.001514529024607916,0.0005148792847675685
4041.1415,0.001500132298937137,0.0005100929600407254
4042.0416,0.001492702259732554,0.0005076739421293502
4042.942,0.00149851557568347,0.000509758954965399
4043.8421,0.001500848044918025,0.0005106604115873253
4044.7425,0.001481265744834368,0.0005041042016599664
4045.6427,0.001444155014445678,0.0004915786080413004
